EQUIP_ID,YEAR,MAKE,MODEL,DESCRIPTION,DEPT,SALE_PRICE,SALE_DATE,SOLD_BY,VIN,Equipment Type
32529,1999,HYUNDAI,TRAILER,TRAILER - VAN - 48,SFD,"2,651.05",06/13/2018,BIDADOO ONLINE AUCTION,3H3V452C1XT017016,TRAILER
31744,2012,FORD,TRANSIT CONNECT,MINIVAN CARGO,SPU,"10,252.00",06/09/2020,BIDADOO ONLINE AUCTION,NM0KS9BN9CT084688,VAN - MINIVAN
30869,2009,JOHN DEERE,850D XUV,UTILITY VEHICLE 4 WHEEL,DPR,"9,250.00",12/08/2016,MURPHYS AUCTION,MOXUVDX031886,UTILITY VEHICLE
32731,2014,FELLING,FT-40-2 T TILT DECK TRAILER,TRAILER TILT DECK,SDOT,"15,000.00",03/01/2016,BIDADOO ONLINE AUCTION,5FTFA3021F1000768,TRAILER
71753,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SFD,"2,550.00",08/16/2018,BIDADOO ONLINE AUCTION,2G1WS55R979405940,SEDAN - MED
45946,2004,KENWORTH,T800B,TRUCK - DUMP - CLASS 8,DPR,"44,250.00",07/02/2019,MURPHYS AUCTION,1NKDLBOX24R068429,TRUCK - DUMP TRUCK
31477,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,"2,275.00",10/06/2016,BIDADOO ONLINE AUCTION,2FABP7BV9AX121768,SEDAN - PATROL
31489,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,"2,088.00",08/03/2016,BIDADOO ONLINE AUCTION,2FABP7BV2AX139996,SEDAN - PATROL
31491,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,"1,725.00",04/28/2016,BIDADOO ONLINE AUCTION,2FABP7BV6AX139998,SEDAN - PATROL
31483,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,"2,026.00",05/02/2018,BIDADOO ONLINE AUCTION,2FABP7BV4AX121774,SEDAN - PATROL
32245,2014,T3 MOTION,T3-002-002-10C,PEO ELECTRIC PERSONAL MOBILITY DEVICE,SPD,525.00,11/14/2019,MURPHYS AUCTION,T2-01-0235,PERSONAL MOBILITY DEVICE - ELE
32321,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"1,175.00",09/03/2019,MURPHYS AUCTION,1FM5K8ARXEGA71082,SUV - PATROL
32246,2014,T3 MOTION,T3-002-002-10C,PEO ELECTRIC PERSONAL MOBILITY DEVICE,SPD,"1,930.00",12/23/2019,BIDADOO ONLINE AUCTION,T2-01-0236,PERSONAL MOBILITY DEVICE - ELE
35558,2010,PETERBILT,367,TRUCK - 12 YD DUMP - CLASS 8,SPU,"105,000.00",02/22/2019,MURPHYS AUCTION,1NPTX4EX8AD101988,TRUCK - DUMP TRUCK
31554,2011,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"4,150.00",12/27/2018,MURPHYS AUCTION,2W9MPA616BS044107,SCOOTER
86387,2004,FORD,ECONOLINE,CARGO VAN,SPD,"4,725.00",10/25/2017,MURPHYS AUCTION,1FBSS31L04HA48624,VAN
31077,2010,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,"1,000.00",12/27/2018,MURPHYS AUCTION,2G1WA5EK8A1258179,SEDAN - MED
31487,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,"2,088.00",04/19/2016,BIDADOO ONLINE AUCTION,2FABP7BVXAX121777,SEDAN - PATROL
30867,2010,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,"6,300.00",05/02/2018,MURPHYS AUCTION,2FABP7BV2AX114127,SEDAN - PATROL
51722,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"3,650.00",07/13/2016,BIDADOO ONLINE AUCTION,2G1WF52K359320780,SEDAN - MED
52903,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,"5,702.00",02/15/2018,BIDADOO ONLINE AUCTION,JTDKB22U853111139,SEDAN - SML - HYBRID
61726,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"2,175.00",10/30/2018,MURPHYS AUCTION,2G1WS551169396370,SEDAN - MED
13183,2001,GMC,G2500,PASSENGER VAN,SPD,"8,050.00",06/11/2019,BIDADOO ONLINE AUCTION,1GCGG25R811234654,VAN
41711,2004,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"2,550.00",02/01/2017,BIDADOO ONLINE AUCTION,2G1WF52KX49446908,SEDAN - MED
33370,2016,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"1,925.00",07/14/2020,MURPHYS AUCTION,1FM5K8AR7GGA47289,SUV - PATROL
62101,2006,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,"3,925.00",01/25/2018,BIDADOO ONLINE AUCTION,1FAHP34N76W257951,SEDAN - SML
41709,2004,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"2,045.00",06/11/2019,BIDADOO ONLINE AUCTION,2G1WF52K549446623,SEDAN - MED
70459,2007,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,"3,425.00",08/22/2018,MURPHYS AUCTION,2G1WS58R279403541,SEDAN - MED
32640,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"3,500.00",07/02/2019,MURPHYS AUCTION,1FM5K8AR3EGC50015,SUV - PATROL
32814,2015,CHEVROLET,SUBURBAN,SUV FULL SIZE 4WD,SPD,"15,000.00",03/07/2018,MURPHYS AUCTION,1GNSK5KC8FR618203,SUV - LRG
32827,2014,DODGE,CHARGER,PATROL CAR - TRAFFIC 4WD,SPD,135.00,12/27/2018,MURPHYS AUCTION,2C3CDXKT4EH334816,SEDAN - PATROL
70464,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,805.00,04/26/2016,MURPHYS AUCTION,2G1WS58R879401793,SEDAN - MED
03144,2000,FORD,F450,PICKUP - DIVER BODY - CLASS 4 - 4X4,SPD,"13,251.00",08/22/2018,MURPHYS AUCTION,1FDXW47S9YEE28056,TRUCK - HEAVY
32878,2004,TENNANT,8410 FLOOR SCRUBBER,FLOOR SCRUBBER FLEETS,FAS,"7,100.00",03/29/2018,BIDADOO ONLINE AUCTION,14078,SCRUBBER - FLOOR
32336,2014,FORD,POLICE INTERCEPTOR SEDAN,PATROL CAR SEDAN AWD,SPD,225.00,10/25/2017,MURPHYS AUCTION,1FAHP2MK1EG122327,SEDAN - PATROL
79939,2007,CHEVROLET,TAHOE,SUV FULLSIZE 2WD,SPD,"5,726.00",07/14/2020,MURPHYS AUCTION,1GNEC03047R361446,SUV - LRG
80476,2008,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"3,250.00",03/13/2017,BIDADOO ONLINE AUCTION,2G1WS583281274471,SEDAN - MED
32732,2014,FELLING,FT-40-2 T TILT DECK TRAILER,TRAILER TILT DECK,SDOT,"18,750.00",10/05/2018,BIDADOO ONLINE AUCTION,5FTFA302XF1000767,TRAILER
73420,2007,CHEVROLET,EXPRESS,CUTAWAY VAN - SPARTAN BODY,DPR,"23,010.00",02/15/2018,BIDADOO ONLINE AUCTION,1GBJG31U771152286,VAN
33066,2015,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,"4,200.00",10/30/2018,MURPHYS AUCTION,1HD1FMM17FB629621,MOTORCYCLE - PATROL
32853,2014,SEGWAY,I2 SE,PEO PERSONAL MOBILITY DEVICE ELECTRIC,SPD,"1,590.00",08/07/2019,BIDADOO ONLINE AUCTION,142231091698,PERSONAL MOBILITY DEVICE - ELE
32854,2014,SEGWAY,I2 SE,PEO PERSONAL MOBILITY DEVICE ELECTRIC,SPD,"1,275.00",06/20/2018,BIDADOO ONLINE AUCTION,142231091699,PERSONAL MOBILITY DEVICE - ELE
32855,2014,SEGWAY,I2 SE,PEO PERSONAL MOBILITY DEVICE ELECTRIC,SPD,"1,275.00",06/20/2018,BIDADOO ONLINE AUCTION,142231091615,PERSONAL MOBILITY DEVICE - ELE
32856,2014,SEGWAY,I2 SE,PEO PERSONAL MOBILITY DEVICE ELECTRIC,SPD,700.00,06/25/2018,MURPHYS AUCTION,142241091815,PERSONAL MOBILITY DEVICE - ELE
32857,2014,SEGWAY,I2 SE,PEO PERSONAL MOBILITY DEVICE ELECTRIC,SPD,700.00,09/03/2019,MURPHYS AUCTION,142231091618,PERSONAL MOBILITY DEVICE - ELE
31494,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,"1,276.00",08/09/2016,BIDADOO ONLINE AUCTION,2FABP7BV0AX140001,SEDAN - PATROL
32679,2015,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"1,750.00",09/01/2017,MURPHYS AUCTION,1FM5K8AR6FGA28862,SUV - PATROL
32624,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"1,755.55",03/07/2018,MURPHYS AUCTION,1FM5K8AR1EGC27218,SUV - PATROL
63601,2006,FORD,FREESTAR,CARGO MINIVAN,SPU,"3,450.00",12/21/2017,MURPHYS AUCTION,2FTZA54646BA64128,VAN - MINIVAN
67112,2006,JOHN DEERE,6320,TRACTOR - BOOM MOWER,SDOT,"32,400.00",12/13/2018,BIDADOO ONLINE AUCTION,L06320H 486693,TRACTOR - MOWER
30946,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"1,775.00",03/07/2018,MURPHYS AUCTION,2W9MPH616AS044101,SCOOTER
58270,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"3,405.00",05/04/2016,BIDADOO ONLINE AUCTION,2W9MPH5595P044106,SCOOTER
88305,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"1,200.00",06/23/2017,MURPHYS AUCTION,2W9MPH6138S044602,SCOOTER
84686,2008,FORD,F450,PICKUP - DUMPING FLATBED - CLASS 4,SPU,0.00,02/20/2020,MURPHYS AUCTION,1FDXX46R08EE29527,TRUCK - DUMPING FLATBED
32756,2015,FORD,F350,PICKUP 2WD CREW CAB,DPR,"10,735.00",07/14/2020,MURPHYS AUCTION,1FT8W3AT2FEA88671,TRUCK - LIGHT
31464,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,"2,001.00",03/13/2020,MURPHYS AUCTION,2FABP7BV7BX176513,SEDAN - PATROL
63378,2006,FORD,F350,PICKUP - FLATBED,DPR,"10,100.00",07/07/2016,BIDADOO ONLINE AUCTION,1FDSX34P06ED68098,TRUCK - LIGHT
31543,2011,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC,SPD,"2,525.00",10/21/2016,MURPHYS AUCTION,2FABP7BV1BX161554,SEDAN - PATROL
32760,2014,FORD,TRANSIT CONNECT,MINIVAN CARGO - WATER LAB TECH,SPU,"7,556.00",07/15/2020,BIDADOO ONLINE AUCTION,NM0LS7E75E1169239,VAN - MINIVAN
32832,2014,DODGE,CHARGER,PATROL CAR - TRAFFIC 4WD,SPD,"2,850.00",03/07/2018,MURPHYS AUCTION,2C3CDXKT2EH334815,SEDAN - PATROL
EG5454,2002,FREIGHTLINER,MT45,VAN WALK IN,SPU,"9,873.00",02/05/2016,BIDADOO ONLINE AUCTION,4UZAAPBW21CJ40445,VAN - WALKIN
78287,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,"1,925.00",04/06/2016,BIDADOO ONLINE AUCTION,2W9MPH6117S044385,SCOOTER
32858,2014,SEGWAY,I2 SE,PEO PERSONAL MOBILITY DEVICE ELECTRIC,SPD,500.00,06/25/2018,MURPHYS AUCTION,142231091665,PERSONAL MOBILITY DEVICE - ELE
32859,2014,ALTEC,CHIPPER,CHIPPER TRAILER MOUNTED DSL,DPR,"14,500.00",09/27/2018,OTHER SURPLUS METHOD,5WDS91519DC200564,CHIPPER
31596,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,"3,150.00",05/17/2019,BIDADOO ONLINE AUCTION,2FABP7BV7BX176477,SEDAN - PATROL
31810,2012,DODGE,CHARGER,PATROL CAR SEDAN 2WD - SPD TEST 6,SPD,"3,002.00",09/04/2019,MURPHYS AUCTION,2C3CDXAG0CH205179,SEDAN - PATROL
32860,2014,ALTEC,CHIPPER,CHIPPER TRAILER MOUNTED DSL,DPR,"14,500.00",09/27/2018,OTHER SURPLUS METHOD,5WDS91516CC200665,CHIPPER
33376,2016,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"4,325.00",03/07/2018,MURPHYS AUCTION,1FM5K8AR4GGA47282,SUV - PATROL
33379,2016,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,"1,925.00",07/14/2020,MURPHYS AUCTION,1FM5K8AR5GGA47291,SUV - PATROL
33924,2010,FORD,E450,PASSENGER VAN,SPD,"2,025.00",07/02/2019,MURPHYS AUCTION,1FDFE4FS3ADA90259,VAN
43373,2004,CHEVROLET,COLORADO,COMPACT PICKUP,DPR,"3,950.00",03/01/2016,BIDADOO ONLINE AUCTION,1GCCS196248188628,TRUCK - LIGHT
30896,2009,TORO,328-D 4WD,"MOWER - 72"" ROTARY",CEN,"5,301.00",10/25/2017,MURPHYS AUCTION,290000375,MOWER
89139,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,"2,550.00",12/27/2018,MURPHYS AUCTION,2FAHP71V58X122809,SEDAN - PATROL
33909,2012,POLARIS,R12XE76AD,ATV OFF ROAD UASI GRANT FUNDED,SPD,"10,350.00",06/09/2020,BIDADOO ONLINE AUCTION,4X1XE76A1CF301667,UTILITY VEHICLE
51719,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"2,950.00",08/22/2018,MURPHYS AUCTION,2G1WF52K959318760,SEDAN - MED
99210,2009,FORD,CROWN VICTORIA,PATROL CAR - K9,SPD,"2,988.88",03/30/2016,BIDADOO ONLINE AUCTION,2FAHP71V79X123509,SEDAN - PATROL
85438,2008,FORD,E450,MEDIC AID VAN - 1ST REMOUNT,SFD,"2,050.00",03/13/2017,MURPHYS AUCTION,1FDXE45P68DB55472,MEDIC UNIT
89134,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,"4,550.00",08/16/2018,BIDADOO ONLINE AUCTION,2FAHP71V58X122812,SEDAN - PATROL
87142,2008,CASE,590M,BACKHOE LOADER - 19500 LB - BREAKER  4X4,SDOT,"51,100.00",08/03/2016,BIDADOO ONLINE AUCTION,N8C509262,LOADER - BACKHOE
90482,2009,TOYOTA,CAMRY,MIDSIZE SEDAN - HYBRID,SPD,"5,400.00",03/03/2017,BIDADOO ONLINE AUCTION,4T1BB46K99U074182,SEDAN - MED - HYBRID
92914,2009,TOYOTA,CAMRY,SEDAN MIDSIZE HYBRID,FAS,"6,100.00",11/08/2018,BIDADOO ONLINE AUCTION,4T1BB46K09U070795,SEDAN - MED - HYBRID
90486,2009,TOYOTA,CAMRY,MIDSIZE SEDAN - HYBRID,SPD,"7,000.00",07/18/2019,BIDADOO ONLINE AUCTION,4T1BB46K69U069764,SEDAN - MED - HYBRID
45669,2004,AMERICAN TRUCK BODIES,TRIPLE AXLE PUP DUMP,TRAILER - PUP DUMP,SDOT,"13,899.00",03/01/2016,BIDADOO ONLINE AUCTION,1ATCS54365L189055,TRAILER
07132,2000,HYSTER,H80XM,FORKLIFT - 8000 LB LIFT - LPG,SDOT,"11,050.00",03/09/2017,MURPHYS AUCTION,K005D03683X,FORKLIFT
32281,2013,GOOD EARTH ENERGY CONSV INC,FIREFLY ESV-ER EXTENDED RANGE,PEO SCOOTER ELECTRIC,SPD,385.00,12/23/2019,BIDADOO ONLINE AUCTION,1G9A00351E1429053,SCOOTER - ELECTRIC
80424,2005,FORD,EXPEDITION,SUV - FULL SIZE - 4WD,SFD,"7,556.00",12/12/2017,BIDADOO ONLINE AUCTION,1FMPU16506LA01664,SUV - LRG
64508,2006,FORD,F250,PICKUP - 4X4,SPU,"13,000.00",08/04/2017,BIDADOO ONLINE AUCTION,1FTSX21526ED68086,TRUCK - LIGHT
51616,2005,FORD,FOCUS,SUBCOMPACT SEDAN,HSD,"2,903.33",12/12/2017,BIDADOO ONLINE AUCTION,1FAFP34N55W290677,SEDAN - SML
52234,2005,TOYOTA,PRIUS,SEDAN COMPACT - HYBRID,SPD,"7,400.00",03/23/2016,BIDADOO ONLINE AUCTION,JTDKB22U153083197,SEDAN - SML - HYBRID
54534,2005,CHEVROLET,EXPRESS,VAN CARGO,SPU,"13,000.00",02/01/2017,BIDADOO ONLINE AUCTION,1GCGG25V151227855,VAN
44636,2004,FORD,F350,PICKUP - CREW CAB - 4X4,SPU,"16,300.00",06/22/2016,BIDADOO ONLINE AUCTION,1FTSW31PX4ED47784,TRUCK - LIGHT
88307,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,900.00,06/23/2017,MURPHYS AUCTION,2W9MPH6178S044604,SCOOTER
89180,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,"2,025.00",02/03/2016,BIDADOO ONLINE AUCTION,2FAHP71V88X148854,SEDAN - PATROL
73045,2007,CHEVROLET,COLORADO 4X4,PICKUP COMPACT CREW CAB 4X4,FAS,"4,950.00",06/25/2018,MURPHYS AUCTION,1GCDT19E478220752,TRUCK - LIGHT
34390,2017,FORD,C-MAX ENERGI PHEV,SEDAN COMPACT HYBRID,SPD,"2,460.00",09/03/2019,MURPHYS AUCTION,1FADP5EU8HL116519,SEDAN - SML - PHEV
84720,2008,FORD,F250,PICKUP - CREW CAB,SDOT,"5,105.00",05/19/2020,MURPHYS AUCTION,1FTSW20578EB44433,TRUCK - LIGHT
74567,2007,CHEVROLET,COLORADO 4X4,PICKUP COMPACT CREW CAB 4X4,SPU,"7,900.00",08/22/2018,MURPHYS AUCTION,1GCDT13E078223107,TRUCK - LIGHT
59858,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,"2,025.00",03/13/2017,MURPHYS AUCTION,2FAFP71WX5X166378,SEDAN - PATROL
59854,2005,FORD,CROWN VICTORIA,SEDAN FULLSIZE,SPD,"1,522.00",03/13/2017,MURPHYS AUCTION,2FAFP71W05X166373,SEDAN - PATROL
63511,2006,DODGE,SPRINTER,CARGO VAN - SPRINTER,SDOT,"16,650.00",02/28/2018,BIDADOO ONLINE AUCTION,WDOPD144065969581,VAN
33496,2012,WANCO,WTSP,TRAILER MOUNTED ARROW BOARD,SPU,"3,050.00",12/30/2019,BIDADOO ONLINE AUCTION,5F11S101XC1003854,TRAILER - ARROW BOARD
94702,2009,FORD,F250,PICKUP,SPU,"10,200.00",01/25/2019,BIDADOO ONLINE AUCTION,1FTSX21R39EA10454,TRUCK - LIGHT
34403,2017,CHEVROLET,BOLT,PASSENGER,DPR,"9,000.00",03/13/2020,MURPHYS AUCTION,1G1FW6S09H4180293,SEDAN - SML - LREV
64530,2006,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,"8,455.00",10/10/2017,BIDADOO ONLINE AUCTION,1GCDT136368265407,TRUCK - LIGHT
84742,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,SPL,"5,200.00",05/02/2018,MURPHYS AUCTION,1FMCU49H58KA50552,SUV - MED - HYBRID
69872,2006,DODGE,CHARGER,FULLSIZE SEDAN,SPD,"4,000.00",01/07/2016,OTHER SURPLUS METHOD,2B3LA43H76H360035,SEDAN - PATROL
83959,2008,FORD,F250,PICKUP - CREW CAB,DPR,"12,900.00",02/15/2018,BIDADOO ONLINE AUCTION,1FTSW20588EA09266,TRUCK - LIGHT
34023,2017,FORD,POLICE INTERCEPTOR UTILITY,PATROL - 1/2 CAGE,SPD,"1,010.00",03/13/2020,MURPHYS AUCTION,1FM5K8AR4HGC26276,SUV - PATROL
30949,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"2,920.00",03/07/2018,MURPHYS AUCTION,2W9MPH611AS044104,SCOOTER
86517,2012,ALUMA LTD,6310H,UASI GRANT FUNDED TRAILER,SPD,"2,710.00",06/09/2020,BIDADOO ONLINE AUCTION,1YGUS1218CB083856,TRAILER
88313,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"3,650.00",10/25/2017,MURPHYS AUCTION,2W9MPH6148S044608,SCOOTER
73810,2007,FORD,RANGER,COMPACT PICKUP,DPR,"5,250.00",06/23/2017,MURPHYS AUCTION,1FTZR14U77PA90622,TRUCK - LIGHT
89194,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,"2,475.00",05/02/2019,BIDADOO ONLINE AUCTION,2FAHP71VX8X173108,SEDAN - PATROL
94758,2009,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"6,108.00",06/09/2020,BIDADOO ONLINE AUCTION,1FMCU593X9KA71330,SUV - SML - HYBRID
61510,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,"7,185.00",09/03/2019,MURPHYS AUCTION,JTDKB22U463130451,SEDAN - SML - HYBRID
34193,2017,FORD,ESCAPE,PASSENGER,SPU,"13,379.00",07/14/2020,MURPHYS AUCTION,1FMCU9GD9HUD95200,SUV - SML
